Number,Time,Si
18425,92.29682,67582.20162
18426,92.30182,58536.74183
18427,92.30683,58536.74183
18428,92.31184,52510.06109
18429,92.31685,57733.01687
18430,92.32185,53112.59871
18431,92.32686,51706.72268
18432,92.33187,57331.17373
18433,92.33688,59742.42594
18434,92.34188,57733.01687
18435,92.34689,55924.82421
18436,92.3519,57532.09369
18437,92.35691,61149.20406
18438,92.36191,57532.09369
18439,92.36692,60144.34643
18440,92.37193,62958.15087
18441,92.37694,49698.60203
18442,92.38194,56125.72162
18443,92.38695,56929.34347
18444,92.39196,56326.62225
18445,92.39697,56728.43317
18446,92.40197,59340.51835
18447,92.40698,58335.80576
18448,92.41199,58134.87291
18449,92.417,60345.31151
18450,92.422,61350.18525
18451,92.42701,61953.14818
18452,92.43202,61551.16967
18453,92.43703,51505.89612
18454,92.44203,64566.32285
18455,92.44704,61752.15732
18456,92.45205,52911.74962
18457,92.45706,55924.82421
18458,92.46206,80256.82183
18459,92.46707,53514.30656
18460,92.47208,52911.74962
18461,92.47709,55723.93002
18462,92.48209,214830.3546
18463,92.4871,60948.22609
18464,92.49211,56929.34347
18465,92.49712,50501.81165
18466,92.50212,59742.42594
18467,92.50713,53313.45102
18468,92.51214,54116.89249
18469,92.51715,57130.25699
18470,92.52215,60747.25134
18471,92.52716,56527.5261
18472,92.53217,59742.42594
18473,92.53717,55322.15131
18474,92.54218,55523.03905
18475,92.54719,65772.58727
18476,92.5522,57733.01687
18477,92.5572,61551.16967
18478,92.56221,57733.01687
18479,92.56722,56929.34347
18480,92.57223,61350.18525
18481,92.57723,61149.20406
18482,92.58224,58938.62364
18483,92.58725,57130.25699
18484,92.59226,57933.94328
18485,92.59726,52710.90374
18486,92.60227,61551.16967
18487,92.60728,52510.06109
18488,92.61229,58536.74183
18489,92.61729,58134.87291
18490,92.6223,63360.17452
18491,92.62731,56326.62225
18492,92.63232,57933.94328
18493,92.63732,56326.62225
18494,92.64233,58536.74183
18495,92.64734,58335.80576
18496,92.65235,55723.93002
18497,92.65735,57933.94328
18498,92.66236,60144.34643
18499,92.66737,62355.13959
18500,92.67238,60345.31151
18501,92.67738,62556.14013
18502,92.68239,57933.94328
18503,92.6874,98587.25072
18504,92.69241,64968.39809
18505,92.69741,60747.25134
18506,92.70242,66978.9678
18507,92.70743,54920.38548
18508,92.71244,49698.60203
18509,92.71744,52911.74962
18510,92.72245,55121.26679
18511,92.72746,60948.22609
18512,92.73247,102014.5873
18513,92.73747,69995.42723
18514,92.74248,56326.62225
18515,92.74749,55924.82421
18516,92.7525,112504.018
18517,92.7575,59541.47053
18518,92.76251,59139.56938
18519,92.76752,105442.86
18520,92.77253,63561.19118
18521,92.77753,61752.15732
18522,92.78254,56728.43317
18523,92.78755,61551.16967
18524,92.79255,51305.07279
18525,92.79756,61953.14818
18526,92.80257,56929.34347
18527,92.80758,58536.74183
18528,92.81258,59541.47053
18529,92.81759,56929.34347
18530,92.8226,61953.14818
18531,92.82761,52108.38544
18532,92.83261,103224.459
18533,92.83762,64968.39809
18534,92.84263,53916.02729
18535,92.84764,56326.62225
18536,92.85264,57532.09369
18537,92.85765,56326.62225
18538,92.86266,64164.26051
18539,92.86767,54116.89249
18540,92.87267,53112.59871
18541,92.87768,57130.25699
18542,92.88269,53916.02729
18543,92.8877,52108.38544
18544,92.8927,62757.14389
18545,92.89771,56125.72162
18546,92.90272,92339.8105
18547,92.90773,56929.34347
18548,92.91273,59742.42594
18549,92.91774,63159.16109
18550,92.92275,59943.38458
18551,92.92776,63762.21106
18552,92.93276,61551.16967
18553,92.93777,63360.17452
18554,92.94278,60345.31151
18555,92.94779,63762.21106
18556,92.95279,51505.89612
18557,92.9578,58335.80576
18558,92.96281,54518.63254
18559,92.96782,57331.17373
18560,92.97282,57933.94328
18561,92.97783,56929.34347
18562,92.98284,114320.3864
18563,92.98785,113513.0791
18564,92.99285,54719.5074
18565,92.99786,58335.80576
18566,93.00287,60546.27981
18567,93.00788,63159.16109
18568,93.01288,67984.37362
18569,93.01789,57331.17373
18570,93.0229,54317.76091
18571,93.0279,59139.56938
18572,93.03291,54116.89249
18573,93.03792,63963.23417
18574,93.04338,58536.74183
18575,93.04838,56326.62225
18576,93.05339,48895.44391
18577,93.0584,61752.15732
18578,93.06341,50903.43578
18579,93.06841,57532.09369
18580,93.07342,58536.74183
18581,93.07843,66375.76302
18582,93.08344,65571.53514
18583,93.08844,56326.62225
18584,93.09345,59340.51835
18585,93.09846,62958.15087
18586,93.10347,54719.5074
18587,93.10847,51706.72268
18588,93.11348,56125.72162
18589,93.11849,58134.87291
18590,93.1235,91332.45012
18591,93.1285,59943.38458
18592,93.13351,57733.01687
18593,93.13852,63159.16109
18594,93.14353,58737.68112
18595,93.14853,63762.21106
18596,93.15354,55723.93002
18597,93.15855,65169.44055
18598,93.16356,56527.5261
18599,93.16856,62958.15087
18600,93.17357,55523.03905
18601,93.17858,55121.26679
18602,93.18359,56929.34347
18603,93.18859,57331.17373
18604,93.1936,55723.93002
18605,93.19861,52710.90374
18606,93.20362,59943.38458
18607,93.20862,61551.16967
18608,93.21363,53313.45102
18609,93.21864,61551.16967
18610,93.22365,55121.26679
18611,93.22865,52510.06109
18612,93.23366,56527.5261
18613,93.23867,58737.68112
18614,93.24368,56929.34347
18615,93.24868,56326.62225
18616,93.25369,53916.02729
18617,93.2587,59139.56938
18618,93.26371,52911.74962
18619,93.26871,49297.01653
18620,93.27372,90929.52861
18621,93.27873,54116.89249
18622,93.28373,57733.01687
18623,93.28874,57532.09369
18624,93.29375,57532.09369
18625,93.29876,63159.16109
18626,93.30376,55322.15131
18627,93.30877,59541.47053
18628,93.31378,58335.80576
18629,93.31879,63561.19118
18630,93.32379,59742.42594
18631,93.3288,113513.0791
18632,93.33381,73817.31818
18633,93.33882,56125.72162
18634,93.34382,76634.1941
18635,93.34883,65169.44055
18636,93.35384,56326.62225
18637,93.35885,58737.68112
18638,93.36385,56527.5261
18639,93.36886,57532.09369
18640,93.37387,60144.34643
18641,93.37888,66576.82806
18642,93.38388,53514.30656
18643,93.38889,52108.38544
18644,93.3939,59139.56938
18645,93.39891,108670.3252
18646,93.40391,58134.87291
18647,93.40892,61953.14818
18648,93.41393,64767.35886
18649,93.41894,59139.56938
18650,93.42394,54719.5074
18651,93.42895,61953.14818
18652,93.43396,59742.42594
18653,93.43897,60747.25134
18654,93.44397,61350.18525
18655,93.44898,65973.64263
18656,93.45399,64365.29006
18657,93.459,58134.87291
18658,93.464,51907.55245
18659,93.46901,58737.68112
18660,93.47402,67984.37362
18661,93.47903,55723.93002
18662,93.48403,57733.01687
18663,93.48904,65973.64263
18664,93.49405,56326.62225
18665,93.49906,66978.9678
18666,93.50406,53916.02729
18667,93.50907,58335.80576
18668,93.51408,58536.74183
18669,93.51909,52309.22165
18670,93.52409,56125.72162
18671,93.5291,53112.59871
18672,93.53411,57733.01687
18673,93.53911,62757.14389
18674,93.54412,57532.09369
18675,93.54913,90123.72442
18676,93.55414,78646.63585
18677,93.55914,55322.15131
18678,93.56415,49096.22861
18679,93.56916,66978.9678
18680,93.57417,103022.8056
18681,93.57917,57733.01687
18682,93.58418,67381.12045
18683,93.58919,66174.70121
18684,93.5942,62355.13959
18685,93.5992,101611.3226
18686,93.60421,53112.59871
18687,93.60922,57933.94328
18688,93.61423,57532.09369
18689,93.61923,56527.5261
18690,93.62424,64767.35886
18691,93.62925,53916.02729
18692,93.63426,57933.94328
18693,93.63926,60144.34643
18694,93.64427,65169.44055
18695,93.64928,56929.34347
18696,93.65429,63561.19118
18697,93.65929,56326.62225
18698,93.6643,61752.15732
18699,93.66931,62958.15087
18700,93.67432,52108.38544
18701,93.67932,55924.82421
18702,93.68433,57532.09369
18703,93.68934,66174.70121
18704,93.69435,59943.38458
18705,93.69935,111091.4687
18706,93.70436,58737.68112
18707,93.70937,60144.34643
18708,93.71438,60948.22609
18709,93.71938,55121.26679
18710,93.72439,59139.56938
18711,93.7294,56728.43317
18712,93.73441,56728.43317
18713,93.73941,63561.19118
18714,93.74442,59742.42594
18715,93.74943,61350.18525
18716,93.75444,60948.22609
18717,93.75944,57733.01687
18718,93.76445,57130.25699
18719,93.76946,55523.03905
18720,93.77446,57331.17373
18721,93.77947,287467.9355
18722,93.78448,81263.29307
18723,93.78949,53514.30656
18724,93.79449,56326.62225
18725,93.7995,56326.62225
18726,93.80451,59340.51835
18727,93.80952,53715.16531
18728,93.81452,58335.80576
18729,93.81953,59541.47053
18730,93.82454,63360.17452
18731,93.82955,53313.45102
18732,93.83455,57331.17373
18733,93.83956,58938.62364
18734,93.84457,60345.31151
18735,93.84958,53514.30656
18736,93.85458,99393.59865
18737,93.85959,56527.5261
18738,93.8646,47289.28216
18739,93.86961,48293.10911
18740,93.87461,54920.38548
18741,93.87962,103426.1156
18742,93.88463,54920.38548
18743,93.88964,64767.35886
18744,93.89464,58536.74183
18745,93.89965,60948.22609
18746,93.90466,52510.06109
18747,93.90967,51305.07279
18748,93.91467,55121.26679
18749,93.91968,57733.01687
18750,93.92469,80256.82183
18751,93.9297,59340.51835
18752,93.9347,54920.38548
18753,93.93971,54719.5074
18754,93.94472,54719.5074
18755,93.94973,51104.25268
18756,93.95473,54317.76091
18757,93.95974,68185.46446
18758,93.96475,71805.65139
18759,93.96976,54317.76091
18760,93.97476,56728.43317
18761,93.97977,52510.06109
18762,93.98478,54116.89249
18763,93.98979,50903.43578
18764,93.99479,50702.62211
18765,93.9998,56125.72162
18766,94.00481,65772.58727
18767,94.00982,55723.93002
18768,94.01482,51505.89612
18769,94.01983,62355.13959
18770,94.02484,61953.14818
18771,94.02984,61752.15732
18772,94.03485,55924.82421
18773,94.03986,62556.14013
18774,94.04487,57933.94328
18775,94.04987,60747.25134
18776,94.05488,49698.60203
18777,94.05989,58335.80576
18778,94.0649,112705.8237
18779,94.0699,59139.56938
18780,94.07491,50702.62211
18781,94.07992,62958.15087
18782,94.08493,60345.31151
18783,94.08993,58134.87291
18784,94.09494,53112.59871
18785,94.09995,58134.87291
18786,94.10496,55924.82421
18787,94.10996,59742.42594
18788,94.11497,58536.74183
18789,94.11998,59340.51835
18790,94.12499,57130.25699
18791,94.12999,58536.74183
18792,94.135,51104.25268
18793,94.14001,59541.47053
18794,94.14502,56125.72162
18795,94.15002,58737.68112
18796,94.15503,60546.27981
18797,94.16004,58335.80576
18798,94.16505,59139.56938
18799,94.17005,63762.21106
18800,94.17506,54719.5074
18801,94.18007,59139.56938
18802,94.18508,89519.40524
18803,94.19008,70196.55034
18804,94.19509,55723.93002
18805,94.2001,57130.25699
18806,94.20511,56929.34347
18807,94.21011,57130.25699
18808,94.21512,60144.34643
18809,94.22013,59340.51835
18810,94.22514,58938.62364
18811,94.23014,56125.72162
18812,94.23515,58335.80576
18813,94.24016,53916.02729
18814,94.24517,56929.34347
18815,94.25017,54317.76091
18816,94.25518,93548.74974
18817,94.26019,65571.53514
18818,94.26519,61752.15732
18819,94.2702,58335.80576
18820,94.27521,55121.26679
18821,94.28022,62154.14227
18822,94.28522,56728.43317
18823,94.29023,55121.26679
18824,94.29524,64365.29006
18825,94.30025,69190.96707
18826,94.30525,62556.14013
18827,94.31026,59340.51835
18828,94.31527,55322.15131
18829,94.32028,58737.68112
18830,94.32528,59742.42594
18831,94.33029,55523.03905
18832,94.3353,80256.82183
18833,94.34031,74622.0753
18834,94.34531,61149.20406
18835,94.35032,57331.17373
18836,94.35533,63561.19118
18837,94.36034,59541.47053
18838,94.36534,58737.68112
18839,94.37035,56326.62225
18840,94.37536,60345.31151
18841,94.38037,55523.03905
18842,94.38537,56527.5261
18843,94.39038,55924.82421
18844,94.39539,61149.20406
18845,94.4004,58335.80576
18846,94.4054,65973.64263
18847,94.41041,63963.23417
18848,94.41542,61752.15732
18849,94.42043,56125.72162
18850,94.42543,58737.68112
18851,94.43044,52309.22165
18852,94.43545,55523.03905
18853,94.44046,85088.6206
18854,94.44546,65370.48623
18855,94.45047,110687.9123
18856,94.45548,62154.14227
18857,94.46049,59541.47053
18858,94.46549,60747.25134
18859,94.4705,54518.63254
18860,94.47551,54116.89249
18861,94.48052,56728.43317
18862,94.48552,59139.56938
18863,94.49053,59943.38458
18864,94.49554,58134.87291
18865,94.50055,55121.26679
18866,94.50555,52510.06109
18867,94.51056,52911.74962
18868,94.51557,57532.09369
18869,94.52057,66978.9678
18870,94.52558,51907.55245
18871,94.53059,57331.17373
18872,94.5356,59943.38458
18873,94.5406,51305.07279
18874,94.54561,60948.22609
18875,94.55062,85692.72635
18876,94.55563,61752.15732
18877,94.56063,57733.01687
18878,94.56564,60144.34643
18879,94.57065,63561.19118
18880,94.57566,57733.01687
18881,94.58066,56125.72162
18882,94.58567,54116.89249
18883,94.59068,154549.5525
18884,94.59569,51706.72268
18885,94.60069,53916.02729
18886,94.6057,55924.82421
18887,94.61071,57532.09369
18888,94.61572,56929.34347
18889,94.62072,46084.79602
18890,94.62573,54116.89249
18891,94.63074,57130.25699
18892,94.63575,58536.74183
18893,94.64075,52911.74962
18894,94.64576,52309.22165
18895,94.65077,54317.76091
18896,94.65578,56326.62225
18897,94.66078,98184.09618
18898,94.66579,73817.31818
18899,94.6708,51505.89612
18900,94.67581,51907.55245
18901,94.68081,59340.51835
18902,94.68582,57130.25699
18903,94.69083,82269.84509
18904,94.69584,75829.30783
18905,94.70084,56929.34347
18906,94.70585,55523.03905
18907,94.71086,57130.25699
18908,94.71587,52911.74962
18909,94.72087,58335.80576
18910,94.72588,50100.2004
18911,94.73089,58134.87291
18912,94.7359,57331.17373
18913,94.7409,62556.14013
18914,94.74591,59742.42594
18915,94.75092,56125.72162
18916,94.75592,114522.2213
18917,94.76093,56728.43317
18918,94.76594,56527.5261
18919,94.77095,61551.16967
18920,94.77595,59139.56938
18921,94.78096,61149.20406
18922,94.78597,60948.22609
18923,94.79098,58134.87291
18924,94.79598,56326.62225
18925,94.80099,59139.56938
18926,94.806,54116.89249
18927,94.81101,63159.16109
18928,94.81601,66174.70121
18929,94.82102,54719.5074
18930,94.82603,57532.09369
18931,94.83104,53514.30656
18932,94.83604,60747.25134
18933,94.84105,56929.34347
18934,94.84606,58335.80576
18935,94.85107,56527.5261
18936,94.85607,46486.27853
18937,94.86108,59541.47053
18938,94.86609,53715.16531
18939,94.8711,54920.38548
18940,94.8761,60345.31151
18941,94.88111,57130.25699
18942,94.88612,54719.5074
18943,94.89113,53313.45102
18944,94.89613,58536.74183
18945,94.90114,56326.62225
18946,94.90615,59943.38458
18947,94.91116,57733.01687
18948,94.91616,61350.18525
18949,94.92117,58335.80576
18950,94.92618,61752.15732
18951,94.93119,56125.72162
18952,94.93619,107863.3811
18953,94.9412,55924.82421
18954,94.94621,58335.80576
18955,94.95122,61149.20406
18956,94.95622,59139.56938
18957,94.96123,62958.15087
18958,94.96624,77237.89271
18959,94.97125,69995.42723
18960,94.97625,104232.7745
18961,94.98126,56326.62225
18962,94.98627,55723.93002
18963,94.99128,56326.62225
18964,94.99628,58536.74183
18965,95.00129,53313.45102
18966,95.0063,56326.62225
18967,95.0113,107056.4889
18968,95.01631,65169.44055
18969,95.02132,55322.15131
18970,95.02633,54317.76091
18971,95.03133,72610.27937
18972,95.03634,94354.77395
18973,95.04135,56125.72162
18974,95.04636,55121.26679
18975,95.05136,58134.87291
18976,95.05637,58134.87291
18977,95.06138,55924.82421
18978,95.06639,55322.15131
18979,95.07139,59340.51835
18980,95.0764,63963.23417
18981,95.08141,58335.80576
18982,95.08642,51505.89612
18983,95.09142,56125.72162
18984,95.09643,55322.15131
18985,95.10144,53514.30656
18986,95.10645,57331.17373
18987,95.11145,57130.25699
18988,95.11646,61551.16967
18989,95.12147,54518.63254
18990,95.12648,55322.15131
18991,95.13148,58134.87291
18992,95.13649,58536.74183
18993,95.1415,64365.29006
18994,95.14651,72006.80354
18995,95.15151,89922.28146
18996,95.15652,63561.19118
18997,95.16153,61551.16967
18998,95.16654,57130.25699
18999,95.17154,62355.13959
19000,95.17655,62556.14013
19001,95.18156,59541.47053
19002,95.18657,57532.09369
19003,95.19157,63963.23417
19004,95.19658,60144.34643
19005,95.20159,57733.01687
19006,95.2066,64566.32285
19007,95.2116,68788.75635
19008,95.21661,55121.26679
19009,95.22162,62556.14013
19010,95.22663,62958.15087
19011,95.23163,58938.62364
19012,95.23664,52911.74962
19013,95.24165,63159.16109
19014,95.24666,60747.25134
19015,95.25166,58134.87291
19016,95.25667,56929.34347
19017,95.26168,57933.94328
19018,95.26668,60747.25134
19019,95.27169,57532.09369
19020,95.2767,56728.43317
19021,95.28171,58335.80576
19022,95.28671,56125.72162
19023,95.29172,61149.20406
19024,95.29673,54719.5074
19025,95.30174,56728.43317
19026,95.30674,63159.16109
19027,95.31175,59742.42594
19028,95.31676,63159.16109
19029,95.32177,66174.70121
19030,95.32677,52710.90374
19031,95.33178,56125.72162
19032,95.33679,54719.5074
19033,95.3418,58134.87291
19034,95.3468,59742.42594
19035,95.35181,50301.00442
19036,95.35682,51907.55245
19037,95.36183,64767.35886
19038,95.36683,119569.1491
19039,95.37184,53112.59871
19040,95.37685,56326.62225
19041,95.38186,58335.80576
19042,95.38686,60747.25134
19043,95.39187,59139.56938
19044,95.39688,56929.34347
19045,95.40189,66174.70121
19046,95.40689,61551.16967
19047,95.4119,57130.25699
19048,95.41691,56125.72162
19049,95.42192,53313.45102
19050,95.42692,67783.28601
19051,95.43193,61953.14818
19052,95.43694,63561.19118
19053,95.44195,62154.14227
19054,95.44695,59742.42594
19055,95.45196,63561.19118
19056,95.45697,56326.62225
19057,95.46198,56125.72162
19058,95.46698,49899.3996
19059,95.47199,55121.26679
19060,95.477,69794.30735
19061,95.48201,57130.25699
19062,95.48701,58134.87291
19063,95.49202,54317.76091
19064,95.49703,55322.15131
19065,95.50203,63360.17452
19066,95.50704,55723.93002
19067,95.51205,54317.76091
19068,95.51706,57733.01687
19069,95.52206,60747.25134
19070,95.52707,59943.38458
19071,95.53208,57532.09369
19072,95.53709,57733.01687
19073,95.54209,53916.02729
19074,95.5471,51706.72268
19075,95.55211,53514.30656
19076,95.55712,61350.18525
19077,95.56212,63561.19118
19078,95.56713,57130.25699
19079,95.57214,60948.22609
19080,95.57715,62355.13959
19081,95.58215,55523.03905
19082,95.58716,55924.82421
19083,95.59217,56326.62225
19084,95.59718,50501.81165
19085,95.60218,59340.51835
19086,95.60719,51305.07279
19087,95.6122,57532.09369
19088,95.61721,62154.14227
19089,95.62221,62757.14389
19090,95.62722,62355.13959
19091,95.63223,60345.31151
19092,95.63724,58536.74183
19093,95.64224,100199.9984
19094,95.64725,57532.09369
19095,95.65226,61953.14818
19096,95.65727,58536.74183
19097,95.66227,58938.62364
19098,95.66728,59541.47053
19099,95.67229,54317.76091
19100,95.6773,98990.41821
19101,95.6823,55322.15131
19102,95.68731,70196.55034
19103,95.69232,56326.62225
19104,95.69733,53313.45102
19105,95.70233,55322.15131
19106,95.70734,58536.74183
19107,95.71235,57130.25699
19108,95.71736,51305.07279
19109,95.72236,60948.22609
19110,95.72737,57933.94328
19111,95.73238,62355.13959
19112,95.73739,61551.16967
19113,95.74239,64566.32285
19114,95.7474,54518.63254
19115,95.75241,62355.13959
19116,95.75741,57130.25699
19117,95.76242,59943.38458
19118,95.76743,53916.02729
19119,95.77244,62556.14013
19120,95.77744,61551.16967
19121,95.78245,56929.34347
19122,95.78746,60345.31151
19123,95.79247,56326.62225
19124,95.79747,60546.27981
19125,95.80248,58536.74183
19126,95.80749,60948.22609
19127,95.8125,58536.74183
19128,95.8175,58938.62364
19129,95.82251,55523.03905
19130,95.82752,64968.39809
19131,95.83253,60948.22609
19132,95.83753,59139.56938
19133,95.84254,60144.34643
19134,95.84755,49698.60203
19135,95.85256,62355.13959
19136,95.85756,52309.22165
19137,95.86257,59943.38458
19138,95.86758,57331.17373
19139,95.87259,59340.51835
19140,95.87759,62154.14227
19141,95.8826,62355.13959
19142,95.88761,58134.87291
19143,95.89262,57733.01687
19144,95.89762,58737.68112
19145,95.90263,60948.22609
19146,95.90764,53514.30656
19147,95.91265,56728.43317
19148,95.91765,117348.251
19149,95.92266,62355.13959
19150,95.92767,61752.15732
19151,95.93268,65370.48623
19152,95.93768,67984.37362
19153,95.94269,57733.01687
19154,95.9477,55723.93002
19155,95.95271,53112.59871
19156,95.95771,60948.22609
19157,95.96272,55723.93002
19158,95.96773,57733.01687
19159,95.97274,59139.56938
19160,95.97774,61551.16967
19161,95.98275,53514.30656
19162,95.98776,60747.25134
19163,95.99276,54116.89249
19164,95.99777,56728.43317
19165,96.00278,62355.13959
19166,96.00779,63963.23417
19167,96.01279,51104.25268
19168,96.0178,61551.16967
19169,96.02281,55723.93002
19170,96.02782,60345.31151
19171,96.03282,58335.80576
19172,96.03783,121992.3951
19173,96.04336,59943.38458
19174,96.04837,58536.74183
19175,96.05338,61350.18525
19176,96.05838,49698.60203
19177,96.06339,64566.32285
19178,96.0684,60747.25134
19179,96.0734,61350.18525
19180,96.07841,57130.25699
19181,96.08342,54518.63254
19182,96.08843,49698.60203
19183,96.09343,56326.62225
19184,96.09844,63159.16109
19185,96.10345,61149.20406
19186,96.10846,52911.74962
19187,96.11346,50501.81165
19188,96.11847,49698.60203
19189,96.12348,59340.51835
19190,96.12849,56929.34347
19191,96.13349,50301.00442
19192,96.1385,59541.47053
19193,96.14351,53514.30656
19194,96.14852,57331.17373
19195,96.15352,55523.03905
19196,96.15853,58737.68112
19197,96.16354,62154.14227
19198,96.16855,62556.14013
19199,96.17355,59340.51835
19200,96.17856,59139.56938
19201,96.18357,53313.45102
19202,96.18858,61149.20406
19203,96.19358,57733.01687
19204,96.19859,61953.14818
19205,96.2036,55121.26679
19206,96.20861,59340.51835
19207,96.21361,49297.01653
19208,96.21862,54518.63254
19209,96.22363,55924.82421
19210,96.22864,60747.25134
19211,96.23364,53514.30656
19212,96.23865,90325.17061
19213,96.24366,86296.8612
19214,96.24867,50501.81165
19215,96.25367,57331.17373
19216,96.25868,55723.93002
19217,96.26369,55723.93002
19218,96.2687,57130.25699
19219,96.2737,66777.89632
19220,96.27871,52510.06109
19221,96.28372,56326.62225
19222,96.28873,61149.20406
19223,96.29373,54116.89249
19224,96.29874,54920.38548
19225,96.30375,51505.89612
19226,96.30875,48493.88416
19227,96.31376,53916.02729
19228,96.31877,58536.74183
19229,96.32378,59340.51835
19230,96.32878,58938.62364
19231,96.33379,54518.63254
19232,96.3388,58335.80576
19233,96.34381,57532.09369
19234,96.34881,55723.93002
19235,96.35382,62556.14013
19236,96.35883,58134.87291
19237,96.36384,55924.82421
19238,96.36884,59742.42594
19239,96.37385,54719.5074
19240,96.37886,55523.03905
19241,96.38387,59541.47053
19242,96.38887,59139.56938
19243,96.39388,55723.93002
19244,96.39889,50501.81165
19245,96.4039,52911.74962
19246,96.4089,58938.62364
19247,96.41391,56929.34347
19248,96.41892,65973.64263
19249,96.42393,56326.62225
19250,96.42893,58938.62364
19251,96.43394,56728.43317
19252,96.43895,66777.89632
19253,96.44396,57933.94328
19254,96.44896,53916.02729
19255,96.45397,103022.8056
19256,96.45898,106047.9465
19257,96.46399,98788.83285
19258,96.46899,85289.98595
19259,96.474,63762.21106
19260,96.47901,58335.80576
19261,96.48402,55523.03905
19262,96.48902,59742.42594
19263,96.49403,61953.14818
19264,96.49904,56527.5261
19265,96.50405,113916.7263
19266,96.50905,67381.12045
19267,96.51406,61551.16967
19268,96.51907,59340.51835
19269,96.52408,54920.38548
19270,96.52908,110284.3689
19271,96.53409,59340.51835
19272,96.5391,56125.72162
19273,96.54411,62757.14389
19274,96.54911,58938.62364
19275,96.55412,63159.16109
19276,96.55913,59541.47053
19277,96.56413,60345.31151
19278,96.56914,60144.34643
19279,96.57415,59541.47053
19280,96.57916,57733.01687
19281,96.58416,120174.9168
19282,96.58917,56728.43317
19283,96.59418,164069.7347
19284,96.59919,60747.25134
19285,96.60419,65571.53514
19286,96.6092,62556.14013
19287,96.61421,56125.72162
19288,96.61922,55924.82421
19289,96.62422,56929.34347
19290,96.62923,58134.87291
19291,96.63424,60144.34643
19292,96.63925,89720.84173
19293,96.64425,95362.37703
19294,96.64926,56527.5261
19295,96.65427,55523.03905
19296,96.65928,60345.31151
19297,96.66428,60546.27981
19298,96.66929,58737.68112
19299,96.6743,57130.25699
19300,96.67931,56929.34347
19301,96.68431,63762.21106
19302,96.68932,73616.13698
19303,96.69433,99796.79205
19304,96.69934,58938.62364
19305,96.70434,59541.47053
19306,96.70935,57130.25699
19307,96.71436,54920.38548
19308,96.71937,56527.5261
19309,96.72437,51505.89612
19310,96.72938,55322.15131
19311,96.73439,55924.82421
19312,96.7394,57933.94328
19313,96.7444,60948.22609
19314,96.74941,61953.14818
19315,96.75442,57130.25699
19316,96.75943,53715.16531
19317,96.76443,62154.14227
19318,96.76944,65973.64263
19319,96.77445,54116.89249
19320,96.77946,57130.25699
19321,96.78446,60948.22609
19322,96.78947,55322.15131
19323,96.79448,67984.37362
19324,96.79949,55723.93002
19325,96.80449,58335.80576
19326,96.8095,55121.26679
19327,96.81451,105442.86
19328,96.81951,64968.39809
19329,96.82452,123608.1521
19330,96.82953,62556.14013
19331,96.83454,56929.34347
19332,96.83954,57331.17373
19333,96.84455,60546.27981
19334,96.84956,54116.89249
19335,96.85457,53916.02729
19336,96.85957,63360.17452
19337,96.86458,53715.16531
19338,96.86959,52911.74962
19339,96.8746,111898.6203
19340,96.8796,69593.1907
19341,96.88461,56728.43317
19342,96.88962,65370.48623
19343,96.89463,57933.94328
19344,96.89963,53514.30656
19345,96.90464,55924.82421
19346,96.90965,62355.13959
19347,96.91466,61350.18525
19348,96.91966,56929.34347
19349,96.92467,59139.56938
19350,96.92968,58536.74183
19351,96.93469,58335.80576
19352,96.93969,59943.38458
19353,96.9447,53112.59871
19354,96.94971,58938.62364
19355,96.95472,55723.93002
19356,96.95972,60948.22609
19357,96.96473,57331.17373
19358,96.96974,60747.25134
19359,96.97475,60747.25134
19360,96.97975,60747.25134
19361,96.98476,54116.89249
19362,96.98977,64566.32285
19363,96.99478,54317.76091
19364,96.99978,56125.72162
19365,97.00479,56125.72162
19366,97.0098,64968.39809
19367,97.01481,57933.94328
19368,97.01981,52710.90374
19369,97.02482,58335.80576
19370,97.02983,61149.20406
19371,97.03484,61350.18525
19372,97.03984,52911.74962
19373,97.04485,61752.15732
19374,97.04986,60948.22609
19375,97.05486,59340.51835
19376,97.05987,60144.34643
19377,97.06488,56125.72162
19378,97.06989,59340.51835
19379,97.07489,66174.70121
19380,97.0799,82672.48852
19381,97.08491,54317.76091
19382,97.08992,53715.16531
19383,97.09492,63360.17452
19384,97.09993,59541.47053
19385,97.10494,56326.62225
19386,97.10995,60345.31151
19387,97.11495,58134.87291
19388,97.11996,61149.20406
19389,97.12497,55723.93002
19390,97.12998,55523.03905
19391,97.13498,59943.38458
19392,97.13999,59139.56938
19393,97.145,56929.34347
19394,97.15001,57933.94328
19395,97.15501,51907.55245
19396,97.16002,55322.15131
19397,97.16503,61350.18525
19398,97.17004,58938.62364
19399,97.17504,55723.93002
19400,97.18005,57130.25699
19401,97.18506,58938.62364
19402,97.19007,55523.03905
19403,97.19507,55723.93002
19404,97.20008,56929.34347
19405,97.20509,60948.22609
19406,97.2101,56527.5261
19407,97.2151,59742.42594
19408,97.22011,51505.89612
19409,97.22512,52309.22165
19410,97.23013,98788.83285
19411,97.23513,61551.16967
19412,97.24014,64365.29006
19413,97.24515,54719.5074
19414,97.25016,52911.74962
19415,97.25516,63159.16109
19416,97.26017,58536.74183
19417,97.26518,59340.51835
19418,97.27019,61149.20406
19419,97.27519,55322.15131
19420,97.2802,62958.15087
19421,97.28521,54920.38548
19422,97.29022,65370.48623
19423,97.29522,56125.72162
19424,97.30023,60345.31151
